path,sharpe,pnl,max_dd_pct,null_sharpe
59,-0.19502176035354649,-129899.3454382324,21.257272498413084,0.30743540121031104
60,-0.1601650542647788,-117732.96512329103,22.774968479492177,0.606893468949944
61,-0.30214154915968844,-211917.69489868163,37.82055997595216,0.6227501011681416
62,0.00255691106895555,1287.9560339355521,15.69092042224121,0.10285489550693733
63,-0.14851968244989794,-85043.96030822756,17.67127298138428,-0.36262028358533943
64,-0.42828500255659546,-232959.92152587892,26.963380656249996,0.25816986498509276
65,0.36719050596681757,179233.52502197266,10.999562007812504,-0.33377040416790704
66,-0.03607036921186027,-22480.628914794914,25.368099989501946,0.1602109188413312
67,-1.0794162803539686,-621116.774552002,63.234608971557606,0.6160938363820176
68,0.09707514583122077,70070.94358154299,13.823594990966795,-0.28607996105021183
69,-0.6431849113580416,-451294.83160644525,57.85894213525391,0.6118861731714468
70,-0.23610971291301902,-141013.37056030275,27.361092556030282,0.25920872033010106
71,0.24978007809104336,134950.91015258792,15.64171550976564,-0.22491247949791393
72,-0.3291903361851587,-187806.7747265625,22.483778004272455,-0.4956230879709139
73,-0.03872403744575363,-26614.599820556647,14.906018015624989,0.10963321552263282
74,-0.03985364704538465,-30869.196826171832,25.410932495605458,0.02118974009729333
75,-0.15117819491156062,-95655.28508666993,19.40485648852539,0.16127818113601577
76,-0.20082956265050766,-137863.87173583987,26.961458989990245,-0.07069077857716545
77,-0.2740387623350637,-180273.76460083007,27.633882516113285,-0.1869328004396976
78,-0.49175931493195413,-345969.3463409424,49.09887263067627,0.4904329673845438
79,-0.025689081347510384,-15460.890066528314,16.327290548034675,0.34812304083306433
80,-0.39747026336581165,-310994.5316064453,51.51951416369628,-0.582070518152568
81,0.06780030580106051,37715.579567871086,14.685732302856433,0.6305272621289775
82,-0.659756881414486,-364010.0598388672,42.061035463867185,-0.284432642764277
83,0.2135143286466828,144455.57391662596,15.173888512451168,0.15638050895501288
84,-0.2101756332410092,-131938.7601611328,24.602965515136717,0.18389167750211236
85,-0.34907955440615923,-209425.88488708495,39.14281042553713,0.5763219370339113
86,0.04916688574015263,27320.525831909174,20.559192444091803,0.683464841491842
87,-0.11091234698997439,-65556.42396972657,25.694842729248045,-0.01371507910757419
88,-0.2612968266294509,-168654.19046203612,26.771450509582518,-0.22652902396925337
89,0.16995209540330694,87795.40897460937,11.664039999755868,0.09772140545611499
90,-0.672431125742455,-522333.0841326904,57.52707592205809,0.19268165622706876
91,0.0710565125651138,38881.497970581055,22.84954152630615,-0.08160747485823498
92,-0.22070404426190937,-170586.68947631834,43.07229195544433,-0.13691856014048567
93,0.2777430738108939,99646.34450927735,8.480320489501954,0.058040858267180605
94,-0.22844297659627325,-144621.81319091798,20.056019992675772,-0.21232648132595153
95,0.048609013656365545,26966.900134277348,12.418761010253906,0.013873610927900445
96,-0.5532220444263853,-358897.1062878418,42.8137184736328,-0.1734894254287823
97,-0.6088670376594385,-479844.85668579105,51.21072869250488,0.06515332168256475
98,-0.6259732982754683,-415893.9046557618,55.85895020776365,0.40825073990687083
99,-0.2630632920799131,-152546.05992919923,22.065734470947262,0.43901904190728847
100,-0.2852683116111926,-152876.42532470703,27.96865501831055,-0.054774032717653166
101,-0.10550931397326925,-48843.72564331055,13.124687470214838,-0.22238263732604138
102,-0.5390461956392363,-331175.77575927734,42.27810554931641,0.7764680932493441
103,0.2048002870432634,98019.20781005855,10.79702147998046,-0.0696228248945346
104,-0.047879629241281176,-25493.510948486368,16.008864071289068,-0.19592070728298555
105,0.3009057602326892,109506.72448730467,7.0393370734863225,-0.1549517922771115
106,-0.11337250103772453,-71508.53763549805,22.133625738769535,0.12622221230023736
107,0.18859778738382055,127860.52955444338,17.773454498779294,-0.13807566246208372
108,0.5068094119198054,305412.30119567865,11.113324998779293,-0.028927002883471185
109,-0.48919653188973933,-313941.39491394046,36.359635508483876,-0.23576693650731562
110,-0.44195019714366696,-303536.82602172846,37.40460304125976,0.3583356982092779
